"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"22385","RAJASTHAN","Tonk","Deoli","Wheat","Other","FAQ","1500","1610","1555","2/17/2021"
"22386","RAJASTHAN","Dholpur","Dholpur","Wheat","Other","FAQ","1670","1730","1700","2/17/2021"
"22387","RAJASTHAN","Swai Madhopur","Gangapurcity(Old Lal mandi)","Wheat","Other","FAQ","1591","1655","1623","2/17/2021"
"22388","RAJASTHAN","Hanumangarh","Hanumangarh","Wheat","Other","FAQ","1740","1740","1740","2/17/2021"
"22389","RAJASTHAN","Karauli","Hindoun","Wheat","Other","FAQ","1620","1678","1649","2/17/2021"
"22390","RAJASTHAN","Kota","Itawa","Wheat","Other","FAQ","1616","1689","1652","2/17/2021"
"22391","RAJASTHAN","Ganganagar","Jaitsar","Wheat","Other","FAQ","1771","1771","1771","2/17/2021"
"22392","RAJASTHAN","Jhalawar","Jhalarapatan","Wheat","Other","FAQ","1535","1621","1580","2/17/2021"
"22393","RAJASTHAN","Bharatpur","Kama","Wheat","Other","FAQ","1625","1696","1650","2/17/2021"
"22394","RAJASTHAN","Chittorgarh","Kapasan","Wheat","Lokwan","FAQ","1425","1840","1625","2/17/2021"
"22395","RAJASTHAN","Ajmer","Kekri","Wheat","Other","FAQ","1275","1450","1365","2/17/2021"
"22396","RAJASTHAN","Bundi","Keshoraipatan","Wheat","Other","FAQ","1550","1669","1650","2/17/2021"
"22397","RAJASTHAN","Alwar","Khairthal","Wheat","Other","FAQ","1700","1730","1720","2/17/2021"
"22398","RAJASTHAN","Jhalawar","Khanpur","Wheat","Other","FAQ","1605","1670","1650","2/17/2021"
"22399","RAJASTHAN","Alwar","Khedh(Bodaramev)","Wheat","Other","FAQ","1741","1749","1745","2/17/2021"
"22400","RAJASTHAN","Alwar","Khedli(laxmangarh)","Wheat","Other","FAQ","1719","1743","1726","2/17/2021"
"22401","RAJASTHAN","Alwar","Kherli","Wheat","Other","FAQ","1634","1726","1686","2/17/2021"
"22402","RAJASTHAN","Kota","Kota","Wheat","Other","FAQ","1621","1682","1640","2/17/2021"
"22403","RAJASTHAN","Ganganagar","Lalgarh Jatan","Wheat","Other","FAQ","1751","1751","1751","2/17/2021"
"22404","RAJASTHAN","Dausa","Lalsot","Wheat","Other","FAQ","1570","1710","1654","2/17/2021"
"22405","RAJASTHAN","Dausa","Lalsot(Mandabari)","Wheat","Other","FAQ","1560","1651","1630","2/17/2021"
"22406","RAJASTHAN","Bikaner","Lunkaransar","Wheat","Other","FAQ","1650","1850","1750","2/17/2021"
"22407","RAJASTHAN","Ajmer","Madanganj Kishanganj","Wheat","Other","FAQ","1591","1900","1746","2/17/2021"
"22408","RAJASTHAN","Dausa","Mahua Mandabar(Mahua)","Wheat","Other","FAQ","1600","1660","1630","2/17/2021"
"22409","RAJASTHAN","Bharatpur","Nadwai","Wheat","Other","FAQ","1640","1674","1665","2/17/2021"
"22410","RAJASTHAN","Bharatpur","Nagar","Wheat","Other","FAQ","1680","1680","1680","2/17/2021"
"22411","RAJASTHAN","Chittorgarh","Nimbahera","Wheat","Other","FAQ","1500","1780","1640","2/17/2021"
"22412","RAJASTHAN","Tonk","Niwai","Wheat","Other","FAQ","1520","1630","1580","2/17/2021"
"22413","RAJASTHAN","Bikaner","Nokha","Wheat","Other","FAQ","1725","1781","1753","2/17/2021"
"22414","RAJASTHAN","Ganganagar","Padampur","Wheat","Other","FAQ","1719","1719","1719","2/17/2021"
"22415","RAJASTHAN","Chittorgarh","Pratapgarh","Wheat","Other","FAQ","1616","1771","1693","2/17/2021"
"22416","RAJASTHAN","Ganganagar","Raisingh Nagar","Wheat","Other","FAQ","1700","1833","1760","2/17/2021"
"22417","RAJASTHAN","Kota","Ramaganj Mandi","Wheat","Other","FAQ","1500","1632","1588","2/17/2021"
"22418","RAJASTHAN","Swai Madhopur","Sawai Madhopur","Wheat","Other","FAQ","1450","1650","1590","2/17/2021"
"22419","RAJASTHAN","Ganganagar","Sri Karanpur","Wheat","Other","FAQ","1701","1701","1701","2/17/2021"
"22420","RAJASTHAN","Ganganagar","Sriganganagar","Wheat","Other","FAQ","1740","1791","1760","2/17/2021"
"22421","RAJASTHAN","Bundi","Sumerganj","Wheat","Other","FAQ","1620","1620","1620","2/17/2021"
"22422","RAJASTHAN","Tonk","Tonk","Wheat","Deshi","FAQ","1588","1636","1617","2/17/2021"
"22423","RAJASTHAN","Udaipur","Udaipur","Wheat","Farmi","FAQ","1700","1900","1800","2/17/2021"
"22424","RAJASTHAN","Udaipur","Udaipur","Wheat","Kalyan","FAQ","1500","1700","1600","2/17/2021"
"22425","UTTAR PRADESH","Auraiya","Achalda","Wheat","Dara","FAQ","1600","1640","1630","2/17/2021"
"22426","UTTAR PRADESH","Agra","Achnera","Wheat","Dara","FAQ","1720","1780","1750","2/17/2021"
"22427","UTTAR PRADESH","Agra","Agra","Wheat","Dara","FAQ","1700","1750","1730","2/17/2021"
"22428","UTTAR PRADESH","Jalaun (Orai)","Ait","Wheat","Dara","FAQ","1580","1600","1590","2/17/2021"
"22429","UTTAR PRADESH","Allahabad","Ajuha","Wheat","Dara","FAQ","1650","1850","1700","2/17/2021"
"22430","UTTAR PRADESH","Ambedkarnagar","Akbarpur","Wheat","Dara","FAQ","1700","1730","1705","2/17/2021"
"22431","UTTAR PRADESH","Etah","Aliganj","Wheat","Dara","FAQ","1685","1700","1695","2/17/2021"
"22432","UTTAR PRADESH","Aligarh","Aligarh","Wheat","Dara","FAQ","1680","1720","1700","2/17/2021"
"22433","UTTAR PRADESH","Jyotiba Phule Nagar","Amroha","Wheat","Dara","FAQ","1710","1745","1730","2/17/2021"
"22434","UTTAR PRADESH","Maharajganj","Anandnagar","Wheat","Dara","FAQ","1645","1815","1725","2/17/2021"
"22435","UTTAR PRADESH","Bulandshahar","Anoop Shahar","Wheat","Dara","FAQ","1700","1720","1710","2/17/2021"
"22436","UTTAR PRADESH","Banda","Atarra","Wheat","Dara","FAQ","1550","1650","1600","2/17/2021"
"22437","UTTAR PRADESH","Aligarh","Atrauli","Wheat","Dara","FAQ","1700","1760","1740","2/17/2021"
"22438","UTTAR PRADESH","Auraiya","Auraiya","Wheat","Dara","FAQ","1600","1700","1650","2/17/2021"
"22439","UTTAR PRADESH","Azamgarh","Azamgarh","Wheat","Dara","FAQ","1700","1765","1735","2/17/2021"
"22440","","Badaun","Babrala","Wheat","Dara","FAQ","1550","1780","1620","2/17/2021"
"22441","","Badaun","Badayoun","Wheat","Dara","FAQ","1660","1750","1700","2/17/2021"
"22442","UTTAR PRADESH","Bahraich","Bahraich","Wheat","Dara","FAQ","1670","1840","1730","2/17/2021"
"22443","UTTAR PRADESH","Ballia","Ballia","Wheat","Dara","FAQ","1700","1840","1750","2/17/2021"
"22444","CHHATTISGARH","Balrampur","Balrampur","Wheat","Dara","FAQ","2230","2300","2270","2/17/2021"
"22445","UTTAR PRADESH","Banda","Banda","Wheat","Dara","FAQ","1575","1625","1600","2/17/2021"
"22446","UTTAR PRADESH","Unnao","Bangarmau","Wheat","Dara","FAQ","2400","2475","2450","2/17/2021"
"22447","","Bareilly","Bareilly","Wheat","Dara","FAQ","1700","1850","1750","2/17/2021"
"22448","UTTAR PRADESH","Deoria","Barhaj","Wheat","Dara","FAQ","1730","1740","1735","2/17/2021"
"22449","UTTAR PRADESH","Basti","Basti","Wheat","Dara","FAQ","1670","1770","1720","2/17/2021"
"22450","UTTAR PRADESH","Mainpuri","Bewar","Wheat","Dara","FAQ","1570","1680","1610","2/17/2021"
"22451","UTTAR PRADESH","Etawah","Bharthna","Wheat","Dara","FAQ","1600","1640","1625","2/17/2021"
"22452","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","Wheat","Dara","FAQ","1610","1680","1650","2/17/2021"
"22453","","Badaun","Bilsi","Wheat","Local","FAQ","1650","1750","1720","2/17/2021"
"22454","UTTAR PRADESH","Fatehpur","Bindki","Wheat","Dara","FAQ","1650","1780","1710","2/17/2021"
"22455","UTTAR PRADESH","Bulandshahar","Buland Shahr","Wheat","Dara","FAQ","1770","1800","1785","2/17/2021"
"22456","UTTAR PRADESH","Muradabad","Chandausi","Wheat","Dara","FAQ","1710","1730","1730","2/17/2021"
"22457","UTTAR PRADESH","Chandauli","Chandoli","Wheat","Dara","FAQ","1750","1800","1770","2/17/2021"
"22458","UTTAR PRADESH","Aligarh","Charra","Wheat","Dara","FAQ","1680","1750","1730","2/17/2021"
"22459","UTTAR PRADESH","Kannuj","Chhibramau(Kannuj)","Wheat","Dara","FAQ","1650","1750","1700","2/17/2021"
"22460","UTTAR PRADESH","Jhansi","Chirgaon","Wheat","Dara","FAQ","1600","1650","1625","2/17/2021"
"22461","UTTAR PRADESH","Gorakhpur","Chorichora","Wheat","Dara","FAQ","1660","1750","1700","2/17/2021"
"22462","UTTAR PRADESH","Kanpur","Choubepur","Wheat","Dara","FAQ","1715","1830","1770","2/17/2021"
"22463","UTTAR PRADESH","Deoria","Devariya","Wheat","Dara","FAQ","1725","1745","1735","2/17/2021"
"22464","UTTAR PRADESH","Jyotiba Phule Nagar","Dhanura","Wheat","Dara","FAQ","1840","1925","1900","2/17/2021"
"22465","UTTAR PRADESH","Etah","Etah","Wheat","Dara","FAQ","1635","1675","1655","2/17/2021"
"22466","UTTAR PRADESH","Etawah","Etawah","Wheat","Dara","FAQ","1580","1700","1650","2/17/2021"
"22467","UTTAR PRADESH","Faizabad","Faizabad","Wheat","Dara","FAQ","1680","1720","1700","2/17/2021"
"22468","UTTAR PRADESH","Farukhabad","Farukhabad","Wheat","Dara","FAQ","1650","1700","1675","2/17/2021"
"22469","UTTAR PRADESH","Fatehpur","Fatehpur","Wheat","Dara","FAQ","1680","1700","1690","2/17/2021"
"22470","UTTAR PRADESH","Agra","Fatehpur Sikri","Wheat","Dara","FAQ","1700","1850","1760","2/17/2021"
"22471","UTTAR PRADESH","Firozabad","Firozabad","Wheat","Dara","FAQ","1735","1770","1755","2/17/2021"
"22472","UTTAR PRADESH","Maharajganj","Gadaura","Wheat","Dara","FAQ","1840","1860","1850","2/17/2021"
"22473","UTTAR PRADESH","Ghazipur","Gazipur","Wheat","Dara","FAQ","1740","1780","1760","2/17/2021"
"22474","UTTAR PRADESH","Ghaziabad","Ghaziabad","Wheat","Dara","FAQ","1840","1860","1850","2/17/2021"
"22475","UTTAR PRADESH","Mainpuri","Ghiraur","Wheat","Dara","FAQ","1600","1650","1630","2/17/2021"
"22476","ASSAM","Lakhimpur","Golagokarnath","Wheat","Dara","FAQ","1580","1780","1680","2/17/2021"
"22477","UTTAR PRADESH","Gonda","Gonda","Wheat","Dara","FAQ","1650","1690","1670","2/17/2021"
"22478","UTTAR PRADESH","Gorakhpur","Gorakhpur","Wheat","Dara","FAQ","1640","1740","1680","2/17/2021"
"22479","UTTAR PRADESH","Jhansi","Gurusarai","Wheat","Dara","FAQ","1580","1600","1600","2/17/2021"
"22480","UTTAR PRADESH","Hathras","Haathras","Wheat","Dara","FAQ","1690","1720","1700","2/17/2021"
"22481","UTTAR PRADESH","Bijnor","Haldaur","Wheat","Dara","FAQ","1650","1800","1700","2/17/2021"
"22482","UTTAR PRADESH","Ghaziabad","Hapur","Wheat","Dara","FAQ","1700","1850","1780","2/17/2021"
"22483","UTTAR PRADESH","Hardoi","Hardoi","Wheat","Dara","FAQ","1700","1720","1710","2/17/2021"
"22484","UTTAR PRADESH","Sultanpur","Jafarganj","Wheat","Dara","FAQ","1650","1700","1670","2/17/2021"
"22485","UTTAR PRADESH","Bulandshahar","Jahangirabad","Wheat","Dara","FAQ","1771","1800","1786","2/17/2021"
"22486","UTTAR PRADESH","Jalaun (Orai)","Jalaun","Wheat","Dara","FAQ","1580","1615","1600","2/17/2021"
"22487","UTTAR PRADESH","Ghazipur","Jangipura","Wheat","Dara","FAQ","1740","1780","1760","2/17/2021"
"22488","UTTAR PRADESH","Jaunpur","Jaunpur","Wheat","Dara","FAQ","1720","1760","1745","2/17/2021"
"22489","UTTAR PRADESH","Jhansi","Jhansi","Wheat","Dara","FAQ","1570","1660","1625","2/17/2021"
"22490","UTTAR PRADESH","Kanpur","Jhijhank","Wheat","Dara","FAQ","1650","1800","1720","2/17/2021"
"22491","UTTAR PRADESH","Farukhabad","Kamlaganj","Wheat","Dara","FAQ","1650","1750","1700","2/17/2021"
"22492","UTTAR PRADESH","Kannuj","Kannauj","Wheat","Dara","FAQ","1680","1750","1720","2/17/2021"
"22493","UTTAR PRADESH","Kanpur","Kanpur(Grain)","Wheat","Dara","FAQ","1665","1760","1715","2/17/2021"
"22494","UTTAR PRADESH","Chitrakut","Karvi","Wheat","Dara","FAQ","1575","1670","1620","2/17/2021"
"22495","UTTAR PRADESH","Etah","Kasganj","Wheat","Dara","FAQ","1660","1680","1670","2/17/2021"
"22496","UTTAR PRADESH","Farukhabad","Kayamganj","Wheat","Dara","FAQ","1670","1700","1680","2/17/2021"
"22497","UTTAR PRADESH","Fatehpur","Khaga","Wheat","Dara","FAQ","1800","1900","1840","2/17/2021"
"22498","UTTAR PRADESH","Agra","Khairagarh","Wheat","Dara","FAQ","1500","1600","1550","2/17/2021"
"22499","UTTAR PRADESH","Sant Kabir Nagar","Khalilabad","Wheat","Dara","FAQ","1700","1825","1775","2/17/2021"
"22500","","Mau(Maunathbhanjan)","Kopaganj","Wheat","Dara","FAQ","1700","1800","1735","2/17/2021"
"22501","UTTAR PRADESH","Mathura","Kosikalan","Wheat","Dara","FAQ","1715","1790","1755","2/17/2021"
"22502","ASSAM","Lakhimpur","Lakhimpur","Wheat","Dara","FAQ","1680","1730","1700","2/17/2021"
"22503","UTTAR PRADESH","Raebarelli","Lalganj","Wheat","Dara","FAQ","1650","1700","1675","2/17/2021"
"22504","UTTAR PRADESH","Lalitpur","Lalitpur","Wheat","Dara","FAQ","1580","1680","1630","2/17/2021"
"22505","UTTAR PRADESH","Lucknow","Lucknow","Wheat","Dara","FAQ","1650","1725","1700","2/17/2021"
"22506","UTTAR PRADESH","Hardoi","Madhoganj","Wheat","Dara","FAQ","1650","1750","1690","2/17/2021"
"22507","UTTAR PRADESH","Jalaun (Orai)","Madhogarh","Wheat","Other","FAQ","1600","1625","1610","2/17/2021"
"22508","UTTAR PRADESH","Maharajganj","Maharajganj","Wheat","Dara","FAQ","1850","1860","1855","2/17/2021"
"22509","UTTAR PRADESH","Mahoba","Mahoba","Wheat","Dara","FAQ","1600","1685","1635","2/17/2021"
"22510","","Khiri (Lakhimpur)","Maigalganj","Wheat","Dara","FAQ","1600","1680","1640","2/17/2021"
"22511","UTTAR PRADESH","Mainpuri","Mainpuri","Wheat","Dara","FAQ","1600","1735","1650","2/17/2021"
"22512","UTTAR PRADESH","Mathura","Mathura","Wheat","Dara","FAQ","1710","1750","1730","2/17/2021"
"22513","HIMACHAL PRADESH","Hamirpur","Maudaha","Wheat","Dara","FAQ","1580","1680","1630","2/17/2021"
"22514","UTTAR PRADESH","Jhansi","Mauranipur","Wheat","Dara","FAQ","1580","1625","1600","2/17/2021"
"22515","UTTAR PRADESH","Meerut","Mawana","Wheat","Dara","FAQ","1700","1850","1740","2/17/2021"
"22516","UTTAR PRADESH","Meerut","Meerut","Wheat","Dara","FAQ","1710","1800","1730","2/17/2021"
"22517","UTTAR PRADESH","Sitapur","Mehmoodabad","Wheat","Dara","FAQ","1600","1680","1650","2/17/2021"
"22518","UTTAR PRADESH","Rampur","Milak","Wheat","Dara","FAQ","1665","1815","1740","2/17/2021"
"22519","UTTAR PRADESH","Farukhabad","Mohamadabad","Wheat","Dara","FAQ","1650","1700","1680","2/17/2021"
"22520","UTTAR PRADESH","Jaunpur","Mugrabaadshahpur","Wheat","Dara","FAQ","1710","1825","1740","2/17/2021"
"22521","UTTAR PRADESH","Muradabad","Muradabad","Wheat","Hybrid","FAQ","1710","1730","1720","2/17/2021"
"22522","HIMACHAL PRADESH","Hamirpur","Muskara","Wheat","Dara","FAQ","1580","1615","1600","2/17/2021"
"22523","UTTAR PRADESH","Muzaffarnagar","Muzzafarnagar","Wheat","Dara","FAQ","1750","1770","1760","2/17/2021"
"22524","UTTAR PRADESH","Bahraich","Naanpara","Wheat","Dara","FAQ","1670","1730","1700","2/17/2021"
"22525","UTTAR PRADESH","Siddharth Nagar","Naugarh","Wheat","Dara","FAQ","1700","1720","1710","2/17/2021"
"22526","UTTAR PRADESH","Gonda","Nawabganj","Wheat","Dara","FAQ","1600","2100","1670","2/17/2021"
"22527","UTTAR PRADESH","Jalaun (Orai)","Orai","Wheat","Dara","FAQ","1550","1629","1600","2/17/2021"
"22528","ASSAM","Lakhimpur","Paliakala","Wheat","Dara","FAQ","1630","1925","1690","2/17/2021"
"22529","CHHATTISGARH","Balrampur","Panchpedwa","Wheat","Dara","FAQ","1650","1670","1660","2/17/2021"
"22530","UTTAR PRADESH","Maharajganj","Partaval","Wheat","Dara","FAQ","1700","1755","1735","2/17/2021"
"22531","","Pillibhit","Pilibhit","Wheat","Dara","FAQ","1650","1750","1700","2/17/2021"
"22532","RAJASTHAN","Pratapgarh","Pratapgarh","Wheat","Dara","FAQ","1735","1760","1750","2/17/2021"
"22533","UTTAR PRADESH","Kanpur","Pukhrayan","Wheat","Dara","FAQ","1680","1800","1700","2/17/2021"
"22534","","Pillibhit","Puranpur","Wheat","Dara","FAQ","1690","1745","1710","2/17/2021"
"22535","UTTAR PRADESH","Unnao","Purwa","Wheat","Dara","FAQ","1650","1720","1685","2/17/2021"
"22536","UTTAR PRADESH","Shahjahanpur","Puwaha","Wheat","Dara","FAQ","1635","1835","1735","2/17/2021"
"22537","UTTAR PRADESH","Raebarelli","Raibareilly","Wheat","Dara","FAQ","1660","1680","1675","2/17/2021"
"22538","UTTAR PRADESH","Ballia","Rasda","Wheat","Dara","FAQ","1660","1830","1740","2/17/2021"
"22539","UTTAR PRADESH","Bahraich","Risia","Wheat","Dara","FAQ","1690","1710","1700","2/17/2021"
"22540","UTTAR PRADESH","Kanpur","Rura","Wheat","Dara","FAQ","1650","1750","1700","2/17/2021"
"22541","UTTAR PRADESH","Saharanpur","Saharanpur","Wheat","Dara","FAQ","1700","1800","1750","2/17/2021"
"22542","UTTAR PRADESH","Siddharth Nagar","Sahiyapur","Wheat","Dara","FAQ","1680","1780","1730","2/17/2021"
"22543","UTTAR PRADESH","Raebarelli","Salon","Wheat","Dara","FAQ","1700","1750","1725","2/17/2021"
"22544","UTTAR PRADESH","Gorakhpur","Sehjanwa","Wheat","Dara","FAQ","1715","1740","1725","2/17/2021"
"22545","UTTAR PRADESH","Hardoi","Shahabad(New Mandi)","Wheat","Dara","FAQ","1650","1750","1700","2/17/2021"
"22546","UTTAR PRADESH","Shahjahanpur","Shahjahanpur","Wheat","Dara","FAQ","1680","1765","1715","2/17/2021"
"22547","UTTAR PRADESH","Muzaffarnagar","Shamli","Wheat","Dara","FAQ","1725","1860","1770","2/17/2021"
"22548","UTTAR PRADESH","Sitapur","Sitapur","Wheat","Dara","FAQ","1660","1680","1670","2/17/2021"
"22549","UTTAR PRADESH","Sultanpur","Sultanpur","Wheat","Dara","FAQ","1600","1800","1700","2/17/2021"
"22550","CHHATTISGARH","Balrampur","Tulsipur","Wheat","Dara","FAQ","1650","1700","1680","2/17/2021"
"22551","UTTAR PRADESH","Firozabad","Tundla","Wheat","Dara","FAQ","1720","1800","1750","2/17/2021"
"22552","UTTAR PRADESH","Unnao","Unnao","Wheat","Dara","FAQ","1660","1690","1675","2/17/2021"
"22553","CHHATTISGARH","Balrampur","Utraula","Wheat","Dara","FAQ","1650","1690","1670","2/17/2021"
"22554","UTTAR PRADESH","Varanasi","Varanasi(Grain)","Wheat","Dara","FAQ","1750","1840","1770","2/17/2021"
"22555","UTTAR PRADESH","Kanpur","Varipaal","Wheat","Dara","FAQ","1600","1620","1610","2/17/2021"
"22556","","Pillibhit","Vishalpur","Wheat","Dara","FAQ","1690","1735","1710","2/17/2021"
"22557","","Badaun","Wazirganj","Wheat","Dara","FAQ","1700","1760","1730","2/17/2021"
"22558","WEST BENGAL","Bankura","Bishnupur(Bankura)","Wheat","Sonalika","FAQ","1850","1950","1900","2/17/2021"
"22559","WEST BENGAL","Burdwan","Durgapur","Wheat","Other","FAQ","1890","2050","1950","2/17/2021"
"22560","WEST BENGAL","Murshidabad","Jiaganj","Wheat","Sonalika","FAQ","1860","1900","1890","2/17/2021"
"22561","WEST BENGAL","Murshidabad","Kasimbazar","Wheat","Sonalika","FAQ","1680","1750","1720","2/17/2021"
"22562","WEST BENGAL","Bankura","Khatra","Wheat","Sonalika","FAQ","1850","1925","1900","2/17/2021"
"22563","WEST BENGAL","Birbhum","Rampurhat","Wheat","Sonalika","FAQ","1930","1950","1940","2/17/2021"
"22564","WEST BENGAL","Birbhum","Sainthia","Wheat","Sonalika","FAQ","1920","1940","1930","2/17/2021"
"22565","CHHATTISGARH","Balodabazar","Bhatapara","Wheat","Local","FAQ","1750","1750","1750","2/16/2021"
"22566","CHHATTISGARH","Bilaspur","Takhatpur","Wheat","Local","FAQ","1650","1650","1650","2/16/2021"
"22567","GUJARAT","Amreli","Amreli","Wheat","Lokwan","FAQ","1685","1850","1800","2/16/2021"
"22568","GUJARAT","Amreli","Amreli","Wheat","Rajasthan Tukdi","FAQ","1650","1980","1810","2/16/2021"
"22569","GUJARAT","Amreli","Bagasara","Wheat","Lokwan Gujrat","FAQ","1630","1805","1717","2/16/2021"
"22570","GUJARAT","Bhavnagar","Bhavnagar","Wheat","Local","FAQ","1725","1835","1780","2/16/2021"
"22571","GUJARAT","Junagarh","Bhesan","Wheat","Other","FAQ","1500","1830","1665","2/16/2021"
"22572","GUJARAT","Anand","Borsad","Wheat","Other","FAQ","1625","1650","1650","2/16/2021"
"22573","GUJARAT","Botad","Botad","Wheat","Other","FAQ","1500","1915","1710","2/16/2021"
"22574","GUJARAT","Surendranagar","Chotila","Wheat","Local","FAQ","1450","1750","1600","2/16/2021"
"22575","GUJARAT","Gandhinagar","Dehgam","Wheat","Other","FAQ","1725","1750","1737","2/16/2021"
"22576","GUJARAT","Gandhinagar","Dehgam(Rekhiyal)","Wheat","Other","FAQ","1700","1725","1712","2/16/2021"
"22577","GUJARAT","Rajkot","Dhoraji","Wheat","Lokwan","FAQ","1575","1740","1675","2/16/2021"
"22578","GUJARAT","Jamnagar","Dhrol","Wheat","Other","FAQ","1610","1770","1690","2/16/2021"
"22579","GUJARAT","Rajkot","Gondal","Wheat","Sechor No. 1","FAQ","1650","2310","1950","2/16/2021"
"22580","GUJARAT","Rajkot","Gondal","Wheat","Lokwan","FAQ","1540","1920","1800","2/16/2021"
"22581","GUJARAT","Sabarkantha","Himatnagar","Wheat","Sonalika","FAQ","1625","2000","1825","2/16/2021"
"22582","GUJARAT","Bharuch","Jambusar","Wheat","Other","FAQ","1700","2000","1800","2/16/2021"
"22583","GUJARAT","Jamnagar","Jamnagar","Wheat","Other","FAQ","1650","2005","1828","2/16/2021"
"22584","GUJARAT","Junagarh","Junagadh","Wheat","Lokwan","FAQ","1350","1825","1700","2/16/2021"
"22585","GUJARAT","Junagarh","Junagadh","Wheat","Sharbati","FAQ","1625","1905","1750","2/16/2021"
"22586","GUJARAT","Jamnagar","Kalawad","Wheat","Other","FAQ","1650","1765","1707","2/16/2021"
"22587","GUJARAT","Kheda","Kapadvanj","Wheat","Other","FAQ","1675","1700","1687","2/16/2021"
"22588","GUJARAT","Anand","Khambhat(Grain Market)","Wheat","Other","FAQ","1560","1620","1590","2/16/2021"
"22589","GUJARAT","Banaskanth","Lakhani","Wheat","Other","FAQ","1620","1700","1650","2/16/2021"
"22590","GUJARAT","Junagarh","Mangrol","Wheat","Lok-1","FAQ","1700","1750","1730","2/16/2021"
"22591","GUJARAT","Junagarh","Mangrol","Wheat","Rajasthan Tukdi","FAQ","1750","1800","1775","2/16/2021"
"22592","GUJARAT","Junagarh","Mangrol","Wheat","Milbar","FAQ","1650","1700","1665","2/16/2021"
"22593","GUJARAT","Sabarkantha","Meghraj","Wheat","Other","FAQ","1500","1725","1600","2/16/2021"
"22594","GUJARAT","Sabarkantha","Meghraj(Radlavada)","Wheat","Lokwan","FAQ","1500","1725","1600","2/16/2021"
"22595","GUJARAT","Sabarkantha","Modasa","Wheat","Lokwan Gujrat","FAQ","1625","1865","1745","2/16/2021"
"22596","GUJARAT","Sabarkantha","Modasa(Tintoi)","Wheat","Lokwan","FAQ","1575","1750","1650","2/16/2021"
"22597","GUJARAT","Rajkot","Morbi","Wheat","Local","FAQ","1710","1870","1790","2/16/2021"
"22598","GUJARAT","Bhavnagar","Palitana","Wheat","Hybrid","FAQ","1575","1830","1702","2/16/2021"
"22599","GUJARAT","Banaskanth","Panthawada","Wheat","Other","FAQ","1710","1710","1710","2/16/2021"
"22600","GUJARAT","Porbandar","Porbandar","Wheat","Lokwan","FAQ","1500","1600","1550","2/16/2021"
"22601","GUJARAT","Porbandar","Porbandar","Wheat","Other","FAQ","1615","1665","1640","2/16/2021"
"22602","GUJARAT","Rajkot","Rajkot","Wheat","Lokwan","FAQ","1700","1800","1725","2/16/2021"
"22603","GUJARAT","Rajkot","Rajkot","Wheat","Sharbati","FAQ","1750","2000","1805","2/16/2021"
"22604","GUJARAT","Amreli","Rajula","Wheat","PISSI","FAQ","1500","1825","1663","2/16/2021"
"22605","GUJARAT","Amreli","Savarkundla","Wheat","Lokwan","FAQ","1550","1835","1693","2/16/2021"
"22606","GUJARAT","Amreli","Savarkundla","Wheat","Bansi","FAQ","1610","1850","1730","2/16/2021"
"22607","GUJARAT","Anand","Umreth","Wheat","Deshi","FAQ","1350","1750","1740","2/16/2021"
"22608","GUJARAT","Morbi","Vankaner","Wheat","Other","FAQ","1700","1785","1740","2/16/2021"
"22609","KARNATAKA","Bangalore","Bangalore","Wheat","Local","FAQ","2500","2800","2650","2/16/2021"
"22610","KARNATAKA","Bidar","Basava Kalayana","Wheat","Mexican","FAQ","1350","1600","1350","2/16/2021"
"22611","KARNATAKA","Bidar","Bidar","Wheat","Red","FAQ","2400","2800","2600","2/16/2021"
"22612","CHHATTISGARH","Bijapur","Bijapur","Wheat","Sona","FAQ","1900","2100","2000","2/16/2021"
"22613","KARNATAKA","Gadag","Gadag","Wheat","White","FAQ","1052","4619","3084","2/16/2021"
"22614","KARNATAKA","Gadag","Gadag","Wheat","Red","FAQ","5832","5832","5832","2/16/2021"
"22615","KARNATAKA","Dharwad","Hubli (Amaragol)","Wheat","Super Fine","FAQ","709","1401","1055","2/16/2021"
"22616","KARNATAKA","Kolar","Malur","Wheat","Local","FAQ","2000","2500","2157","2/16/2021"
"22617","KARNATAKA","Haveri","Ranebennur","Wheat","Local","Medium","2450","2450","2450","2/16/2021"
"22618","KARNATAKA","Shimoga","Shimoga","Wheat","Super Fine","FAQ","2800","3100","2950","2/16/2021"
"22619","KERELA","Alappuzha","Alappuzha","Wheat","Other","FAQ","2000","2100","2050","2/16/2021"
"22620","MADHYA PRADESH","Ratlam","A lot","Wheat","Medium","FAQ","1675","1684","1682","2/16/2021"
"22621","MADHYA PRADESH","Shajapur","Agar","Wheat","Other","FAQ","1585","1801","1670","2/16/2021"
"22622","MADHYA PRADESH","Bhind","Alampur","Wheat","Other","FAQ","1400","1620","1500","2/16/2021"
"22623","MADHYA PRADESH","Satna","Amarpatan","Wheat","Other","FAQ","1590","1610","1600","2/16/2021"
"22624","MADHYA PRADESH","Anupur","Anuppur","Wheat","Other","FAQ","1650","1650","1650","2/16/2021"
"22625","MADHYA PRADESH","Guna","Aron","Wheat","Other","FAQ","1515","2890","1650","2/16/2021"
